date,ticker,name,peer_group,close_price,daily_return,simulated_esg_score
2024-06-26,MDLZ,"Mondelez International, Inc.",,66.21,-0.017833,28.51
2024-06-26,META,"Meta Platforms, Inc.",,512.63,0.004935,41.31
2024-06-26,MMM,3M Company,,100.91,-0.00588,58.13
2024-06-26,MS,Morgan Stanley,,96.03,-0.009305,28.01
2024-06-26,MSFT,Microsoft Corporation,,451.35,0.002683,14.11
2024-06-26,NKE,"NIKE, Inc.",,93.64,-0.007282,13.51
2024-06-26,NOW,"ServiceNow, Inc.",,753.91,-0.001192,30.28
2024-06-26,NVDA,NVIDIA Corporation,,126.39,0.002459,19.71
2024-06-26,OXY,Occidental Petroleum Corporation,,62.6,-0.003645,33.29
2024-06-26,PANW,"Palo Alto Networks, Inc.",,325.26,0.007996,22.66
2024-06-26,PEP,"PepsiCo, Inc.",,165.48,-0.003645,23.69
2024-06-26,PYPL,"PayPal Holdings, Inc.",,58.26,-0.018035,29.0
2024-06-26,RY,Royal Bank of Canada,,104.61,-0.007146,34.0
2024-06-26,SBUX,Starbucks Corporation,,78.67,-0.00164,40.5
2024-06-26,SHEL.L,Shell plc,,2756.8,-0.005877,30.77
2024-06-26,SO,The Southern Company,,77.57,0.002435,41.38
2024-06-26,TDG,TransDigm Group Incorporated,,1300.83,-0.014791,40.18
2024-06-26,TJX,"The TJX Companies, Inc.",,110.16,-0.001175,22.99
2024-06-26,TMUS,"T-Mobile US, Inc.",,175.74,-0.007431,35.02
2024-06-26,TSLA,"Tesla, Inc.",,196.37,0.048145,45.17
2024-06-26,TT,Trane Technologies plc,,328.95,-0.017402,22.79
2024-06-26,UBS,UBS Group AG,,29.21,-0.019799,26.77
2024-06-26,UNP,Union Pacific Corporation,,222.43,-0.002008,30.39
2024-06-26,VZ,Verizon Communications Inc.,,40.36,-0.001461,24.35
2024-06-26,WMT,Walmart Inc.,,68.1,0.012904,36.89
2024-06-27,AAPL,Apple Inc.,,213.85,0.003986,26.12
2024-06-27,ACN,Accenture plc,,301.87,-0.004694,20.36
2024-06-27,ADP,"Automatic Data Processing, Inc.",,236.11,-0.003025,21.46
2024-06-27,AMAT,"Applied Materials, Inc.",,232.09,0.001551,4.13
2024-06-27,AMZN,"Amazon.com, Inc.",,197.85,0.0219,30.49
2024-06-27,AVGO,Broadcom Inc.,,158.15,-0.003354,29.42
2024-06-27,BA,The Boeing Company,,182.51,0.022465,34.26
2024-06-27,BAC,Bank of America Corporation,,39.0,0.00641,29.21
2024-06-27,C,Citigroup Inc.,,60.96,0.004898,29.28
2024-06-27,CME,CME Group Inc.,,194.51,0.001691,22.65
2024-06-27,CSCO,"Cisco Systems, Inc.",,47.05,0.012591,20.12
2024-06-27,DIS,The Walt Disney Company,,101.7,-9.8e-05,8.13
2024-06-27,ECL,Ecolab Inc.,,239.01,-0.004571,23.31
2024-06-27,ETN,Eaton Corporation plc,,312.89,-0.004218,14.12
2024-06-27,FCX,Freeport-McMoRan Inc.,,48.18,-0.023247,23.04
2024-06-27,GE,GE Aerospace,,159.99,-0.000872,46.73
2024-06-27,GILD,"Gilead Sciences, Inc.",,68.19,-0.006925,36.94
2024-06-27,GM,General Motors Company,,45.47,-0.004151,32.48
2024-06-27,HON,Honeywell International Inc.,,213.21,0.004451,28.71
2024-06-27,IBM,International Business Machines Corporation,,169.37,-0.005935,28.48
2024-06-27,INTC,Intel Corporation,,30.4,0.001637,-2.98
2024-06-27,JPM,JPMorgan Chase & Co.,,198.07,0.008813,35.2
2024-06-27,LLY,Eli Lilly and Company,,907.77,0.008632,31.96
2024-06-27,LMT,Lockheed Martin Corporation,,464.54,0.0003,44.61
2024-06-27,MCO,Moody's Corporation,,418.64,-0.00062,26.84
2024-06-27,MDLZ,"Mondelez International, Inc.",,66.17,-0.0006,28.64
2024-06-27,META,"Meta Platforms, Inc.",,519.06,0.012551,41.03
2024-06-27,MMM,3M Company,,102.62,0.016954,58.06
2024-06-27,MS,Morgan Stanley,,94.92,-0.01156,28.12
2024-06-27,MSFT,Microsoft Corporation,,452.04,0.001526,13.81
2024-06-27,NKE,"NIKE, Inc.",,93.77,0.001382,13.44
2024-06-27,NOW,"ServiceNow, Inc.",,774.13,0.02682,30.05
2024-06-27,NVDA,NVIDIA Corporation,,123.98,-0.019066,18.89
2024-06-27,OXY,Occidental Petroleum Corporation,,62.43,-0.002863,33.29
2024-06-27,PANW,"Palo Alto Networks, Inc.",,340.82,0.047839,22.42
2024-06-27,PEP,"PepsiCo, Inc.",,165.0,-0.002879,23.83
2024-06-27,PYPL,"PayPal Holdings, Inc.",,58.37,0.001888,29.24
2024-06-27,RY,Royal Bank of Canada,,105.14,0.005019,33.88
2024-06-27,SBUX,Starbucks Corporation,,78.76,0.001137,40.38
2024-06-27,SHEL.L,Shell plc,,2779.02,0.008062,30.78
2024-06-27,SO,The Southern Company,,77.4,-0.002174,41.38
2024-06-27,TDG,TransDigm Group Incorporated,,1288.65,-0.009363,40.16
2024-06-27,TJX,"The TJX Companies, Inc.",,110.17,9e-05,22.71
2024-06-27,TMUS,"T-Mobile US, Inc.",,176.84,0.006296,34.83
2024-06-27,TSLA,"Tesla, Inc.",,197.42,0.005347,44.97
2024-06-27,TT,Trane Technologies plc,,332.83,0.011796,22.79
2024-06-27,UBS,UBS Group AG,,29.46,0.008559,26.82
2024-06-27,UNP,Union Pacific Corporation,,222.29,-0.000626,30.6
2024-06-27,VZ,Verizon Communications Inc.,,40.16,-0.004876,24.37
2024-06-27,WMT,Walmart Inc.,,67.69,-0.006004,36.62
2024-06-28,AAPL,Apple Inc.,,210.38,-0.016254,25.93
2024-06-28,ACN,Accenture plc,,302.09,0.000726,20.31
2024-06-28,ADP,"Automatic Data Processing, Inc.",,237.49,0.005858,21.55
2024-06-28,AMAT,"Applied Materials, Inc.",,235.54,0.01488,3.91
2024-06-28,AMZN,"Amazon.com, Inc.",,193.25,-0.02325,30.4
2024-06-28,AVGO,Broadcom Inc.,,160.03,0.011893,29.08
2024-06-28,BA,The Boeing Company,,182.01,-0.00274,34.17
2024-06-28,BAC,Bank of America Corporation,,39.51,0.013248,29.09
2024-06-28,C,Citigroup Inc.,,62.86,0.031032,29.26
2024-06-28,CME,CME Group Inc.,,195.57,0.005472,22.83
2024-06-28,CSCO,"Cisco Systems, Inc.",,47.11,0.001264,20.26
2024-06-28,DIS,The Walt Disney Company,,98.83,-0.028188,8.26
2024-06-28,ECL,Ecolab Inc.,,237.46,-0.00647,23.36
2024-06-28,ETN,Eaton Corporation plc,,312.5,-0.001242,14.37
2024-06-28,FCX,Freeport-McMoRan Inc.,,48.46,0.005795,23.24
2024-06-28,GE,GE Aerospace,,158.47,-0.009533,46.83
2024-06-28,GILD,"Gilead Sciences, Inc.",,67.97,-0.003196,36.93
2024-06-28,GM,General Motors Company,,46.34,0.019307,32.43
2024-06-28,HON,Honeywell International Inc.,,212.38,-0.003918,28.63
2024-06-28,IBM,International Business Machines Corporation,,171.45,0.012291,28.35
2024-06-28,INTC,Intel Corporation,,30.77,0.012422,-3.02
2024-06-28,JPM,JPMorgan Chase & Co.,,201.15,0.015514,35.2
2024-06-28,LLY,Eli Lilly and Company,,904.12,-0.004026,31.6
2024-06-28,LMT,Lockheed Martin Corporation,,464.51,-6.4e-05,44.61
2024-06-28,MCO,Moody's Corporation,,420.16,0.003648,26.79
2024-06-28,MDLZ,"Mondelez International, Inc.",,65.44,-0.011107,28.74
2024-06-28,META,"Meta Platforms, Inc.",,503.74,-0.029525,40.95
2024-06-28,MMM,3M Company,,101.64,-0.009499,58.06
2024-06-28,MS,Morgan Stanley,,96.32,0.014827,28.24
2024-06-28,MSFT,Microsoft Corporation,,446.15,-0.013029,13.71
2024-06-28,NKE,"NIKE, Inc.",,75.04,-0.199809,13.85
2024-06-28,NOW,"ServiceNow, Inc.",,786.67,0.016199,29.9
2024-06-28,NVDA,NVIDIA Corporation,,123.53,-0.003629,18.2
2024-06-28,OXY,Occidental Petroleum Corporation,,62.76,0.005424,33.26
2024-06-28,PANW,"Palo Alto Networks, Inc.",,339.01,-0.005311,22.35
2024-06-28,PEP,"PepsiCo, Inc.",,163.68,-0.008,24.05
2024-06-28,PYPL,"PayPal Holdings, Inc.",,58.03,-0.005825,29.43
2024-06-28,RY,Royal Bank of Canada,,105.39,0.002356,33.86
2024-06-28,SBUX,Starbucks Corporation,,77.38,-0.017542,40.27
2024-06-28,SHEL.L,Shell plc,,2799.27,0.007286,30.85
2024-06-28,SO,The Southern Company,,76.93,-0.006023,41.44
2024-06-28,TDG,TransDigm Group Incorporated,,1277.61,-0.008567,40.16
2024-06-28,TJX,"The TJX Companies, Inc.",,109.72,-0.004071,22.45
2024-06-28,TMUS,"T-Mobile US, Inc.",,175.61,-0.006989,34.7
2024-06-28,TSLA,"Tesla, Inc.",,197.88,0.00233,44.7
2024-06-28,TT,Trane Technologies plc,,328.12,-0.014147,22.79
2024-06-28,UBS,UBS Group AG,,29.54,0.002716,26.91
2024-06-28,UNP,Union Pacific Corporation,,225.06,0.012485,30.71
2024-06-28,VZ,Verizon Communications Inc.,,40.58,0.010289,24.36
2024-06-28,WMT,Walmart Inc.,,67.52,-0.002504,36.4
2024-07-01,AAPL,Apple Inc.,,216.5,0.029105,25.6
2024-07-01,ACN,Accenture plc,,301.23,-0.002835,20.38
2024-07-01,ADP,"Automatic Data Processing, Inc.",,234.48,-0.012652,21.59
2024-07-01,AMAT,"Applied Materials, Inc.",,236.96,0.006017,3.68
2024-07-01,AMZN,"Amazon.com, Inc.",,197.2,0.02044,30.21
2024-07-01,AVGO,Broadcom Inc.,,163.54,0.021968,28.61
2024-07-01,BA,The Boeing Company,,186.7,0.025768,34.13
2024-07-01,BAC,Bank of America Corporation,,39.75,0.006035,29.09
2024-07-01,C,Citigroup Inc.,,62.83,-0.000473,29.26
2024-07-01,CME,CME Group Inc.,,194.48,-0.005595,22.86
2024-07-01,CSCO,"Cisco Systems, Inc.",,47.12,0.000211,20.36
2024-07-01,DIS,The Walt Disney Company,,97.59,-0.012589,8.39
2024-07-01,ECL,Ecolab Inc.,,234.97,-0.010504,23.34
2024-07-01,ETN,Eaton Corporation plc,,311.32,-0.003763,14.49
2024-07-01,FCX,Freeport-McMoRan Inc.,,48.27,-0.003909,23.45
2024-07-01,GE,GE Aerospace,,158.47,0.0,46.87
2024-07-01,GILD,"Gilead Sciences, Inc.",,68.0,0.000437,36.87
2024-07-01,GM,General Motors Company,,46.56,0.004735,32.41
2024-07-01,HON,Honeywell International Inc.,,209.8,-0.012129,28.51
2024-07-01,IBM,International Business Machines Corporation,,173.58,0.012431,28.37
2024-07-01,INTC,Intel Corporation,,30.65,-0.004198,-2.91
2024-07-01,JPM,JPMorgan Chase & Co.,,204.32,0.015772,35.14
2024-07-01,LLY,Eli Lilly and Company,,913.09,0.009929,31.25
2024-07-01,LMT,Lockheed Martin Corporation,,463.85,-0.001413,44.61
2024-07-01,MCO,Moody's Corporation,,420.72,0.00133,26.69
2024-07-01,MDLZ,"Mondelez International, Inc.",,65.24,-0.003056,28.99
2024-07-01,META,"Meta Platforms, Inc.",,504.2,0.000912,40.76
2024-07-01,MMM,3M Company,,100.07,-0.015461,58.14
2024-07-01,MS,Morgan Stanley,,98.28,0.02027,28.13
2024-07-01,MSFT,Microsoft Corporation,,455.91,0.021882,13.42
2024-07-01,NKE,"NIKE, Inc.",,76.49,0.019371,14.33
2024-07-01,NOW,"ServiceNow, Inc.",,788.96,0.002911,29.79
2024-07-01,NVDA,NVIDIA Corporation,,124.29,0.006152,17.61
2024-07-01,OXY,Occidental Petroleum Corporation,,62.61,-0.00238,33.3
2024-07-01,PANW,"Palo Alto Networks, Inc.",,340.9,0.005575,22.11
2024-07-01,PEP,"PepsiCo, Inc.",,161.66,-0.012369,24.27
2024-07-01,PYPL,"PayPal Holdings, Inc.",,57.81,-0.003791,29.71
2024-07-01,RY,Royal Bank of Canada,,104.99,-0.00376,33.89
2024-07-01,SBUX,Starbucks Corporation,,76.67,-0.009249,40.2
2024-07-01,SHEL.L,Shell plc,,2822.48,0.008292,30.76
2024-07-01,SO,The Southern Company,,76.37,-0.007348,41.56
2024-07-01,TDG,TransDigm Group Incorporated,,1252.72,-0.019482,40.18
2024-07-01,TJX,"The TJX Companies, Inc.",,110.2,0.00436,22.17
2024-07-01,TMUS,"T-Mobile US, Inc.",,178.5,0.016461,34.45
2024-07-01,TSLA,"Tesla, Inc.",,209.86,0.060542,44.21
2024-07-01,TT,Trane Technologies plc,,320.57,-0.023014,22.84
2024-07-01,UBS,UBS Group AG,,29.94,0.013541,26.85
2024-07-01,UNP,Union Pacific Corporation,,223.67,-0.006188,30.84
2024-07-01,VZ,Verizon Communications Inc.,,41.07,0.012124,24.23
2024-07-01,WMT,Walmart Inc.,,67.29,-0.003397,36.26
2024-07-02,AAPL,Apple Inc.,,220.02,0.01624,25.21
2024-07-02,ACN,Accenture plc,,302.5,0.004231,20.24
2024-07-02,ADP,"Automatic Data Processing, Inc.",,235.44,0.004074,21.62
2024-07-02,AMAT,"Applied Materials, Inc.",,240.4,0.014532,3.38
2024-07-02,AMZN,"Amazon.com, Inc.",,200.0,0.014199,29.98
2024-07-02,AVGO,Broadcom Inc.,,165.2,0.010166,28.22
2024-07-02,BA,The Boeing Company,,185.42,-0.006856,34.12
2024-07-02,BAC,Bank of America Corporation,,40.66,0.022994,28.84
2024-07-02,C,Citigroup Inc.,,64.06,0.019707,29.21
2024-07-02,CME,CME Group Inc.,,196.05,0.008082,23.07
2024-07-02,CSCO,"Cisco Systems, Inc.",,46.88,-0.005051,20.33
2024-07-02,DIS,The Walt Disney Company,,97.54,-0.00051,8.55
2024-07-02,ECL,Ecolab Inc.,,235.12,0.000637,23.28
2024-07-02,ETN,Eaton Corporation plc,,312.23,0.002913,14.67
2024-07-02,FCX,Freeport-McMoRan Inc.,,48.57,0.006197,23.63
2024-07-02,GE,GE Aerospace,,160.94,0.0156,46.81
2024-07-02,GILD,"Gilead Sciences, Inc.",,67.77,-0.003496,36.84
2024-07-02,GM,General Motors Company,,46.83,0.005784,32.33
2024-07-02,HON,Honeywell International Inc.,,212.07,0.010808,28.39
2024-07-02,IBM,International Business Machines Corporation,,175.76,0.012564,28.34
2024-07-02,INTC,Intel Corporation,,30.87,0.007458,-2.94
2024-07-02,JPM,JPMorgan Chase & Co.,,207.68,0.016452,35.04
2024-07-02,LLY,Eli Lilly and Company,,905.44,-0.008377,30.98
2024-07-02,LMT,Lockheed Martin Corporation,,463.12,-0.001586,44.64
2024-07-02,MCO,Moody's Corporation,,425.23,0.010724,26.67
2024-07-02,MDLZ,"Mondelez International, Inc.",,66.03,0.012109,29.21
2024-07-02,META,"Meta Platforms, Inc.",,509.01,0.009551,40.59
2024-07-02,MMM,3M Company,,101.08,0.010039,58.25
2024-07-02,MS,Morgan Stanley,,98.76,0.004942,28.12
2024-07-02,MSFT,Microsoft Corporation,,458.45,0.005583,13.3
2024-07-02,NKE,"NIKE, Inc.",,75.7,-0.010282,14.68
2024-07-02,NOW,"ServiceNow, Inc.",,794.11,0.006528,29.64
2024-07-02,NVDA,NVIDIA Corporation,,122.66,-0.013113,17.02
2024-07-02,OXY,Occidental Petroleum Corporation,,62.1,-0.00827,33.23
2024-07-02,PANW,"Palo Alto Networks, Inc.",,340.44,-0.001349,22.01
2024-07-02,PEP,"PepsiCo, Inc.",,162.34,0.004236,24.54
2024-07-02,PYPL,"PayPal Holdings, Inc.",,58.97,0.020066,29.84
2024-07-02,RY,Royal Bank of Canada,,106.52,0.014531,33.81
2024-07-02,SBUX,Starbucks Corporation,,76.37,-0.00389,40.21
2024-07-02,SHEL.L,Shell plc,,2834.33,0.004199,30.67
2024-07-02,SO,The Southern Company,,76.91,0.007143,41.56
2024-07-02,TDG,TransDigm Group Incorporated,,1278.1,0.02026,40.28
2024-07-02,TJX,"The TJX Companies, Inc.",,109.82,-0.003436,21.89
2024-07-02,TMUS,"T-Mobile US, Inc.",,179.4,0.005026,34.31
2024-07-02,TSLA,"Tesla, Inc.",,231.26,0.101973,43.48
2024-07-02,TT,Trane Technologies plc,,324.03,0.010798,22.81
2024-07-02,UBS,UBS Group AG,,30.02,0.002672,26.83
2024-07-02,UNP,Union Pacific Corporation,,224.31,0.002846,30.96
2024-07-02,VZ,Verizon Communications Inc.,,40.44,-0.015333,24.14
2024-07-02,WMT,Walmart Inc.,,67.88,0.008743,36.13
2024-07-03,AAPL,Apple Inc.,,221.29,0.005811,24.91
2024-07-03,ACN,Accenture plc,,304.41,0.006319,20.24
2024-07-03,ADP,"Automatic Data Processing, Inc.",,235.72,0.001183,21.69
2024-07-03,AMAT,"Applied Materials, Inc.",,242.84,0.010172,3.15
2024-07-03,AMZN,"Amazon.com, Inc.",,197.59,-0.01205,29.85
2024-07-03,AVGO,Broadcom Inc.,,172.36,0.043283,27.66
2024-07-03,BA,The Boeing Company,,184.31,-0.005986,34.09
2024-07-03,BAC,Bank of America Corporation,,40.64,-0.000733,28.62
2024-07-03,C,Citigroup Inc.,,63.85,-0.003401,29.14
2024-07-03,CME,CME Group Inc.,,195.04,-0.005176,23.19
2024-07-03,CSCO,"Cisco Systems, Inc.",,46.69,-0.004019,20.43
2024-07-03,DIS,The Walt Disney Company,,98.16,0.006327,8.64
2024-07-03,ECL,Ecolab Inc.,,235.32,0.000849,23.33
2024-07-03,ETN,Eaton Corporation plc,,317.35,0.016407,14.77
2024-07-03,FCX,Freeport-McMoRan Inc.,,50.5,0.039828,23.83
2024-07-03,GE,GE Aerospace,,162.48,0.009601,46.77
2024-07-03,GILD,"Gilead Sciences, Inc.",,65.97,-0.026462,36.84
2024-07-03,GM,General Motors Company,,46.59,-0.005112,32.16
2024-07-03,HON,Honeywell International Inc.,,211.3,-0.003611,28.34
2024-07-03,IBM,International Business Machines Corporation,,174.21,-0.008855,28.2
2024-07-03,INTC,Intel Corporation,,31.03,0.00515,-2.91
2024-07-03,JPM,JPMorgan Chase & Co.,,207.54,-0.00067,34.81
2024-07-03,LLY,Eli Lilly and Company,,896.85,-0.009496,30.68
2024-07-03,LMT,Lockheed Martin Corporation,,463.45,0.000709,44.55
2024-07-03,MCO,Moody's Corporation,,425.21,-4.7e-05,26.56
2024-07-03,MDLZ,"Mondelez International, Inc.",,66.34,0.004695,29.32
2024-07-03,META,"Meta Platforms, Inc.",,509.47,0.000903,40.45
2024-07-03,MMM,3M Company,,101.08,0.0,58.29
2024-07-03,MS,Morgan Stanley,,99.31,0.005519,28.07
2024-07-03,MSFT,Microsoft Corporation,,459.94,0.003244,13.15
2024-07-03,NKE,"NIKE, Inc.",,74.91,-0.010521,15.09
2024-07-03,NOW,"ServiceNow, Inc.",,785.92,-0.010313,29.56
2024-07-03,NVDA,NVIDIA Corporation,,128.27,0.045732,16.29
2024-07-03,OXY,Occidental Petroleum Corporation,,62.06,-0.000641,33.21
2024-07-03,PANW,"Palo Alto Networks, Inc.",,341.2,0.002232,21.89
2024-07-03,PEP,"PepsiCo, Inc.",,161.37,-0.005991,24.76
2024-07-03,PYPL,"PayPal Holdings, Inc.",,59.64,0.011362,30.11
2024-07-03,RY,Royal Bank of Canada,,108.0,0.013951,33.79
2024-07-03,SBUX,Starbucks Corporation,,75.8,-0.007419,40.24
2024-07-03,SHEL.L,Shell plc,,2816.06,-0.006447,30.59
2024-07-03,SO,The Southern Company,,77.08,0.002192,41.49
2024-07-03,TDG,TransDigm Group Incorporated,,1283.5,0.004225,40.26
2024-07-03,TJX,"The TJX Companies, Inc.",,110.01,0.001724,21.65
2024-07-03,TMUS,"T-Mobile US, Inc.",,177.88,-0.008445,34.12
2024-07-03,TSLA,"Tesla, Inc.",,246.39,0.065424,42.59
2024-07-03,TT,Trane Technologies plc,,330.48,0.019887,22.83
2024-07-03,UBS,UBS Group AG,,30.34,0.01066,26.79
2024-07-03,UNP,Union Pacific Corporation,,224.38,0.00031,31.05
2024-07-03,VZ,Verizon Communications Inc.,,40.46,0.000487,24.02
2024-07-03,WMT,Walmart Inc.,,68.05,0.002497,35.97
2024-07-04,SHEL.L,Shell plc,,2864.46,0.017187,30.54
2024-07-05,AAPL,Apple Inc.,,226.08,0.02162,24.52
2024-07-05,ACN,Accenture plc,,297.83,-0.021619,20.33
2024-07-05,ADP,"Automatic Data Processing, Inc.",,234.38,-0.005698,21.79
2024-07-05,AMAT,"Applied Materials, Inc.",,242.13,-0.002959,2.94
2024-07-05,AMZN,"Amazon.com, Inc.",,200.0,0.012197,29.64
2024-07-05,AVGO,Broadcom Inc.,,169.77,-0.014984,27.2
2024-07-05,BA,The Boeing Company,,184.83,0.002821,34.08
2024-07-05,BAC,Bank of America Corporation,,40.15,-0.01198,28.6
2024-07-05,C,Citigroup Inc.,,63.42,-0.006671,29.2
2024-07-05,CME,CME Group Inc.,,195.38,0.001734,23.29
2024-07-05,CSCO,"Cisco Systems, Inc.",,46.65,-0.000857,20.39
2024-07-05,DIS,The Walt Disney Company,,97.54,-0.006287,8.8
2024-07-05,ECL,Ecolab Inc.,,237.65,0.009922,23.33
2024-07-05,ETN,Eaton Corporation plc,,316.31,-0.003298,14.9
2024-07-05,FCX,Freeport-McMoRan Inc.,,51.37,0.017177,23.88
2024-07-05,GE,GE Aerospace,,159.99,-0.015337,46.74
2024-07-05,GILD,"Gilead Sciences, Inc.",,66.07,0.001502,36.81
2024-07-05,GM,General Motors Company,,46.4,-0.004068,31.99
2024-07-05,HON,Honeywell International Inc.,,211.09,-0.001035,28.18
2024-07-05,IBM,International Business Machines Corporation,,174.49,0.00165,28.15
2024-07-05,INTC,Intel Corporation,,31.82,0.025296,-2.91
2024-07-05,JPM,JPMorgan Chase & Co.,,204.79,-0.013251,34.71
2024-07-05,LLY,Eli Lilly and Company,,913.29,0.018339,30.39
2024-07-05,LMT,Lockheed Martin Corporation,,459.6,-0.008304,44.52
2024-07-05,MCO,Moody's Corporation,,431.47,0.014719,26.49
2024-07-05,MDLZ,"Mondelez International, Inc.",,66.98,0.009647,29.4
2024-07-05,META,"Meta Platforms, Inc.",,539.4,0.05873,40.15
2024-07-05,MMM,3M Company,,100.78,-0.002952,58.34
2024-07-05,MS,Morgan Stanley,,98.7,-0.006088,28.2
2024-07-05,MSFT,Microsoft Corporation,,466.72,0.014736,12.99
2024-07-05,NKE,"NIKE, Inc.",,75.1,0.002525,15.55
2024-07-05,NOW,"ServiceNow, Inc.",,806.47,0.026148,29.46
2024-07-05,NVDA,NVIDIA Corporation,,125.82,-0.019099,15.6
2024-07-05,OXY,Occidental Petroleum Corporation,,61.53,-0.008504,33.34
2024-07-05,PANW,"Palo Alto Networks, Inc.",,342.09,0.002608,21.68
2024-07-05,PEP,"PepsiCo, Inc.",,163.15,0.011009,24.96
2024-07-05,PYPL,"PayPal Holdings, Inc.",,59.76,0.002012,30.25
2024-07-05,RY,Royal Bank of Canada,,107.79,-0.002018,33.71
2024-07-05,SBUX,Starbucks Corporation,,75.59,-0.002754,40.3
2024-07-05,SHEL.L,Shell plc,,2826.93,-0.013103,30.51
2024-07-05,SO,The Southern Company,,77.4,0.004117,41.54
2024-07-05,TDG,TransDigm Group Incorporated,,1274.55,-0.006973,40.33
2024-07-05,TJX,"The TJX Companies, Inc.",,111.26,0.011324,21.4
2024-07-05,TMUS,"T-Mobile US, Inc.",,178.66,0.004371,33.87
2024-07-05,TSLA,"Tesla, Inc.",,251.52,0.020821,41.86
2024-07-05,TT,Trane Technologies plc,,330.87,0.001177,22.91
2024-07-05,UBS,UBS Group AG,,30.44,0.003296,26.8
2024-07-05,UNP,Union Pacific Corporation,,223.98,-0.001773,31.09
2024-07-05,VZ,Verizon Communications Inc.,,40.61,0.003648,24.0
2024-07-05,WMT,Walmart Inc.,,69.84,0.026378,35.82
2024-07-08,AAPL,Apple Inc.,,227.56,0.006539,24.03
2024-07-08,ACN,Accenture plc,,298.16,0.001103,20.39
2024-07-08,ADP,"Automatic Data Processing, Inc.",,232.27,-0.009,21.95
2024-07-08,AMAT,"Applied Materials, Inc.",,245.82,0.015252,2.66
2024-07-08,AMZN,"Amazon.com, Inc.",,199.29,-0.00355,29.4
2024-07-08,AVGO,Broadcom Inc.,,174.01,0.024981,26.62
2024-07-08,BA,The Boeing Company,,185.84,0.005464,34.16
2024-07-08,BAC,Bank of America Corporation,,40.36,0.005197,28.58
2024-07-08,C,Citigroup Inc.,,64.12,0.011089,29.2
2024-07-08,CME,CME Group Inc.,,193.95,-0.007281,23.5
2024-07-08,CSCO,"Cisco Systems, Inc.",,46.06,-0.012647,20.51
2024-07-08,DIS,The Walt Disney Company,,97.37,-0.001743,8.94
2024-07-08,ECL,Ecolab Inc.,,242.33,0.01969,23.36
2024-07-08,ETN,Eaton Corporation plc,,317.89,0.00501,15.0
2024-07-08,FCX,Freeport-McMoRan Inc.,,50.98,-0.00757,23.83
2024-07-08,GE,GE Aerospace,,163.01,0.018878,46.71
2024-07-08,GILD,"Gilead Sciences, Inc.",,66.92,0.012895,36.73
2024-07-08,GM,General Motors Company,,46.43,0.000645,31.88
2024-07-08,HON,Honeywell International Inc.,,210.48,-0.002874,28.03
2024-07-08,IBM,International Business Machines Corporation,,176.1,0.009204,28.09
2024-07-08,INTC,Intel Corporation,,33.78,0.061524,-3.15
2024-07-08,JPM,JPMorgan Chase & Co.,,205.17,0.001856,34.57
2024-07-08,LLY,Eli Lilly and Company,,916.72,0.00375,30.09
2024-07-08,LMT,Lockheed Martin Corporation,,459.2,-0.000865,44.47
2024-07-08,MCO,Moody's Corporation,,431.71,0.000555,26.35
2024-07-08,MDLZ,"Mondelez International, Inc.",,66.16,-0.012242,29.51
2024-07-08,META,"Meta Platforms, Inc.",,528.82,-0.019614,39.88
2024-07-08,MMM,3M Company,,100.56,-0.002171,58.32
2024-07-08,MS,Morgan Stanley,,99.69,0.010041,28.21
2024-07-08,MSFT,Microsoft Corporation,,465.4,-0.002823,12.8
2024-07-08,NKE,"NIKE, Inc.",,72.73,-0.031552,16.0
2024-07-08,NOW,"ServiceNow, Inc.",,766.2,-0.049934,29.53
2024-07-08,NVDA,NVIDIA Corporation,,128.19,0.018835,14.83
2024-07-08,OXY,Occidental Petroleum Corporation,,60.69,-0.013594,33.37
2024-07-08,PANW,"Palo Alto Networks, Inc.",,337.64,-0.013008,21.36
2024-07-08,PEP,"PepsiCo, Inc.",,160.89,-0.013809,25.22
2024-07-08,PYPL,"PayPal Holdings, Inc.",,59.09,-0.011211,30.35
2024-07-08,RY,Royal Bank of Canada,,108.17,0.003585,33.65
2024-07-08,SBUX,Starbucks Corporation,,74.12,-0.019461,40.51
2024-07-08,SHEL.L,Shell plc,,2800.26,-0.009434,30.43
2024-07-08,SO,The Southern Company,,77.16,-0.003075,41.56
2024-07-08,TDG,TransDigm Group Incorporated,,1272.18,-0.001859,40.4
2024-07-08,TJX,"The TJX Companies, Inc.",,111.82,0.005106,21.19
2024-07-08,TMUS,"T-Mobile US, Inc.",,178.59,-0.000391,33.68
2024-07-08,TSLA,"Tesla, Inc.",,252.94,0.005646,41.02
2024-07-08,TT,Trane Technologies plc,,332.7,0.005548,22.84
2024-07-08,UBS,UBS Group AG,,30.39,-0.001643,26.75
2024-07-08,UNP,Union Pacific Corporation,,222.21,-0.007905,31.1
2024-07-08,VZ,Verizon Communications Inc.,,40.86,0.0063,23.98
2024-07-08,WMT,Walmart Inc.,,69.48,-0.00514,35.69
2024-07-09,AAPL,Apple Inc.,,228.42,0.003775,23.62
2024-07-09,ACN,Accenture plc,,296.76,-0.004708,20.37
2024-07-09,ADP,"Automatic Data Processing, Inc.",,233.53,0.00544,22.13
2024-07-09,AMAT,"Applied Materials, Inc.",,250.99,0.021032,2.32
2024-07-09,AMZN,"Amazon.com, Inc.",,199.34,0.000251,29.16
